ERG.site,Stn Id,Stn Name,CIMIS Region,Date,Jul,Precip,max.temp,min.temp,avg.temp,RH.max,RH.min,RH.avg,wind.speed
Tecopa,4,Tecopa,Inyo County,12/16/2011,350,0,17.6,2.1,10.7,78,14,34,3.11
Tecopa,4,Tecopa,Inyo County,12/17/2011,351,0,19.8,7.1,12.5,43,12,23,2.71
Tecopa,4,Tecopa,Inyo County,12/18/2011,352,1.52,13.4,2.6,8.3,91,46,73,0.73
Tecopa,4,Tecopa,Inyo County,12/19/2011,353,0,14.9,-1.5,5.3,95,31,73,0.74
Tecopa,4,Tecopa,Inyo County,12/20/2011,354,0,15.9,0.6,8.7,87,23,42,2.44
Tecopa,4,Tecopa,Inyo County,12/21/2011,355,0,16,-3.4,6.2,77,13,43,1.68
Tecopa,4,Tecopa,Inyo County,12/22/2011,356,0,12.4,3.9,7.6,21,13,16,4.94
Tecopa,4,Tecopa,Inyo County,12/23/2011,357,0,16.4,-2.1,7.2,36,7,16,2.76
Tecopa,4,Tecopa,Inyo County,12/24/2011,358,0,16.9,-5.3,5.2,47,7,23,1.24
Tecopa,4,Tecopa,Inyo County,12/25/2011,359,0,18.6,-6.4,4.4,52,10,30,0.77
Tecopa,4,Tecopa,Inyo County,12/26/2011,360,0,15.6,-6.6,2.8,58,12,35,0.77
Tecopa,4,Tecopa,Inyo County,12/27/2011,361,0,15.9,-6.2,3,57,12,35,0.68
Tecopa,4,Tecopa,Inyo County,12/28/2011,362,0,17.1,-5.3,4.1,56,13,34,0.67
Tecopa,4,Tecopa,Inyo County,12/29/2011,363,0,16.8,-3,5.8,57,14,34,0.69
Tecopa,4,Tecopa,Inyo County,12/30/2011,364,0,18.6,-1.2,7.5,52,13,34,0.77
Tecopa,4,Tecopa,Inyo County,12/31/2011,365,0,20.8,-2.5,6.8,62,12,38,0.62
Tecopa,4,Tecopa,Inyo County,01/01/2012,1,0,21.8,-1.6,7.7,51,10,29,1.03
Tecopa,4,Tecopa,Inyo County,01/02/2012,2,0,22,-3.1,7,49,10,28,0.76
Tecopa,4,Tecopa,Inyo County,01/03/2012,3,0,21.3,1.1,8.6,39,10,26,0.79
Tecopa,4,Tecopa,Inyo County,01/04/2012,4,0,22.9,-2.9,8,49,10,29,0.69
Tecopa,4,Tecopa,Inyo County,01/05/2012,5,0,20.2,-2.8,7.3,55,12,31,0.74
Tecopa,4,Tecopa,Inyo County,01/06/2012,6,0,20.1,-2.7,6.8,51,12,31,0.81
Tecopa,4,Tecopa,Inyo County,01/07/2012,7,0,19.1,-3.5,9.2,54,11,28,3.57
Tecopa,4,Tecopa,Inyo County,01/08/2012,8,0,17.8,3.3,10.5,32,11,22,3.8
Tecopa,4,Tecopa,Inyo County,01/09/2012,9,0,19.6,1.8,8.9,47,14,30,0.75
Tecopa,4,Tecopa,Inyo County,01/10/2012,10,0,18.4,-2.7,6.4,60,19,40,0.67
Tecopa,4,Tecopa,Inyo County,01/11/2012,11,0,19.7,-2.4,7.3,61,13,36,1
Tecopa,4,Tecopa,Inyo County,01/12/2012,12,0,18,-3.2,5.9,46,8,25,0.95
Tecopa,4,Tecopa,Inyo County,01/13/2012,13,0,19.1,-6.8,4.2,44,6,22,0.83
Tecopa,4,Tecopa,Inyo County,01/14/2012,14,0,18.1,-7.3,3.4,44,7,21,0.71
Tecopa,4,Tecopa,Inyo County,01/15/2012,15,0,18.6,-5.3,7.8,37,8,20,2.32
Tecopa,4,Tecopa,Inyo County,01/16/2012,16,0,16.2,5.6,11.9,37,16,24,2.84
Tecopa,4,Tecopa,Inyo County,01/17/2012,17,0,14,-3.3,4.3,34,10,22,1.06
Tecopa,4,Tecopa,Inyo County,01/18/2012,18,0,15,-4.7,3.8,41,13,26,0.76
Tecopa,4,Tecopa,Inyo County,01/19/2012,19,0,16.2,-4.2,5.2,50,11,25,0.73
Tecopa,4,Tecopa,Inyo County,01/20/2012,20,0,17.7,-0.4,8.4,36,10,22,0.69
Tecopa,4,Tecopa,Inyo County,01/21/2012,21,0.76,17.5,3.5,13.8,59,23,39,5.1
Tecopa,4,Tecopa,Inyo County,01/22/2012,22,0,14.8,0.8,6,64,22,45,0.65
Tecopa,4,Tecopa,Inyo County,01/23/2012,23,1.27,13.8,-0.5,6.7,90,39,65,1.21
Tecopa,4,Tecopa,Inyo County,01/24/2012,24,0,17.6,2.1,10.1,91,18,45,3.1
Tecopa,4,Tecopa,Inyo County,01/25/2012,25,0,21.1,0.9,10,64,20,43,0.76
Tecopa,4,Tecopa,Inyo County,01/26/2012,26,0,20.4,-0.9,8.9,75,24,51,0.63
Tecopa,4,Tecopa,Inyo County,01/27/2012,27,0,19.6,4.1,14.2,66,10,27,4.87
Tecopa,4,Tecopa,Inyo County,01/28/2012,28,0,19.3,1.2,10.1,27,6,15,2.01
Tecopa,4,Tecopa,Inyo County,01/29/2012,29,0,20.6,-3.3,6.5,33,7,20,0.74
Tecopa,4,Tecopa,Inyo County,01/30/2012,30,0,17.8,-4.8,6.5,42,9,21,0.8
Tecopa,4,Tecopa,Inyo County,01/31/2012,31,0,21.4,4.3,11.3,30,8,18,0.72
Tecopa,4,Tecopa,Inyo County,02/01/2012,32,0,23.1,3.1,12.9,32,13,21,2.21
Tecopa,4,Tecopa,Inyo County,02/02/2012,33,0,17.1,8.7,12.6,31,10,18,4.76
Tecopa,4,Tecopa,Inyo County,02/03/2012,34,0,16.8,1.4,9.3,40,15,25,1.84
Tecopa,4,Tecopa,Inyo County,02/04/2012,35,0,18.2,-1.3,7.8,49,16,32,1.47
Tecopa,4,Tecopa,Inyo County,02/05/2012,36,0,19.1,-0.6,8,51,13,31,1
Tecopa,4,Tecopa,Inyo County,02/06/2012,37,0,18.3,-3.2,7.1,49,13,29,0.75
Tecopa,4,Tecopa,Inyo County,02/07/2012,38,0,17.4,4.7,12.2,31,14,21,1.53
Tecopa,4,Tecopa,Inyo County,02/08/2012,39,0,22.2,6.2,13.8,44,15,29,1.45
Tecopa,4,Tecopa,Inyo County,02/09/2012,40,0,23.8,1.8,11.9,56,14,33,0.83
Tecopa,4,Tecopa,Inyo County,02/10/2012,41,0,25,0.4,12.7,53,12,29,1.25
Tecopa,4,Tecopa,Inyo County,02/11/2012,42,0,20.8,12.6,17.5,38,20,29,2.63
Tecopa,4,Tecopa,Inyo County,02/12/2012,43,0,19.5,2.9,12.2,63,20,38,1.61
Tecopa,4,Tecopa,Inyo County,02/13/2012,44,0,17,5.3,12,57,17,41,3.85
Tecopa,4,Tecopa,Inyo County,02/14/2012,45,0.25,16.1,4.9,9.7,82,31,53,1.12
Tecopa,4,Tecopa,Inyo County,02/15/2012,46,0,13.7,7.7,10.2,52,31,40,3.5
Tecopa,4,Tecopa,Inyo County,02/16/2012,47,0,18.6,8.1,12.9,53,16,32,4.25
Tecopa,4,Tecopa,Inyo County,02/17/2012,48,0,19.7,4.4,11.5,34,11,22,2.04
Tecopa,4,Tecopa,Inyo County,02/18/2012,49,0,20.6,-1.5,11.1,41,13,22,1.87
Tecopa,4,Tecopa,Inyo County,02/19/2012,50,0,16.6,1.4,10.3,55,11,27,2.56
Tecopa,4,Tecopa,Inyo County,02/20/2012,51,0,16.9,-1.2,6.9,34,15,24,0.77
Tecopa,4,Tecopa,Inyo County,02/21/2012,52,0,20.9,-1.6,9.2,40,14,27,1.59
Tecopa,4,Tecopa,Inyo County,02/22/2012,53,0,26.8,8.5,17.9,42,13,27,2.99
Tecopa,4,Tecopa,Inyo County,02/23/2012,54,0,26.1,2.9,16.3,46,11,23,3.65
Tecopa,4,Tecopa,Inyo County,02/24/2012,55,0,23,5.4,14.8,27,10,16,1.55
Tecopa,4,Tecopa,Inyo County,02/25/2012,56,0,24.4,1.1,12.8,32,7,18,1.13
Tecopa,4,Tecopa,Inyo County,02/26/2012,57,0,19.9,4.5,12.7,15,6,10,2.64
Tecopa,4,Tecopa,Inyo County,02/27/2012,58,1.02,16.5,3.5,10.8,76,15,40,2.08
Tecopa,4,Tecopa,Inyo County,02/28/2012,59,0,15.5,1.8,9.8,80,25,45,1.41
Tecopa,4,Tecopa,Inyo County,02/29/2012,60,0,19.5,7.9,12.8,49,17,35,3.52
Tecopa,4,Tecopa,Inyo County,03/01/2012,61,0,19.1,9.4,13.5,52,16,33,2.69
Tecopa,4,Tecopa,Inyo County,03/02/2012,62,0,16.4,1.6,9.7,25,7,14,4.28
Tecopa,4,Tecopa,Inyo County,03/03/2012,63,0,21,0.4,10.2,25,9,16,1.22
Tecopa,4,Tecopa,Inyo County,03/04/2012,64,0,26.4,-0.3,12.3,35,9,21,0.64
Tecopa,4,Tecopa,Inyo County,03/05/2012,65,0,26,1.4,15.6,44,9,20,1.55
Tecopa,4,Tecopa,Inyo County,03/06/2012,66,0,23.2,7.4,16.5,38,13,18,6
Tecopa,4,Tecopa,Inyo County,03/07/2012,67,0,16.1,3.5,9.8,21,11,15,5.87
Tecopa,4,Tecopa,Inyo County,03/08/2012,68,0,21.5,3.8,12.9,23,8,14,3.05
Tecopa,4,Tecopa,Inyo County,03/09/2012,69,0,25.2,-1.6,11.9,37,6,17,1.01
Tecopa,4,Tecopa,Inyo County,03/10/2012,70,0,25.3,-0.9,14.3,34,7,16,1.61
Tecopa,4,Tecopa,Inyo County,03/11/2012,71,0,26.9,15.5,20.8,28,9,15,4.34
Tecopa,4,Tecopa,Inyo County,03/12/2012,72,0,24.1,14.8,19,38,14,26,3.51
Tecopa,4,Tecopa,Inyo County,03/13/2012,73,0,25.2,13.8,19,35,12,24,3.89
Tecopa,4,Tecopa,Inyo County,03/14/2012,74,0,26,13.1,19.1,45,14,28,2.07
Tecopa,4,Tecopa,Inyo County,03/15/2012,75,0,26.6,8.2,18.9,46,16,28,1.79
Tecopa,4,Tecopa,Inyo County,03/16/2012,76,0,26.2,16.5,21,45,14,30,3.74
Tecopa,4,Tecopa,Inyo County,03/17/2012,77,0.76,17.6,7.6,13.7,70,37,48,4.98
Tecopa,4,Tecopa,Inyo County,03/18/2012,78,0,14.1,5.1,9.1,58,19,36,3.37
Tecopa,4,Tecopa,Inyo County,03/19/2012,79,0,15.5,-0.5,7.9,66,18,37,1.02
Tecopa,4,Tecopa,Inyo County,03/20/2012,80,0,20.3,-1.8,10,55,13,30,0.88
Tecopa,4,Tecopa,Inyo County,03/21/2012,81,0,21.9,1.8,9.1,47,13,33,0.63
Tecopa,4,Tecopa,Inyo County,03/22/2012,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
Tecopa,4,Tecopa,Inyo County,03/23/2012,83,0,27,15.6,22.6,35,12,19,1.92
Tecopa,4,Tecopa,Inyo County,03/24/2012,84,0,24.4,9.5,17.5,39,19,26,1.01
Tecopa,4,Tecopa,Inyo County,03/25/2012,85,4.83,25.4,5.8,14.9,74,12,38,3.53
Tecopa,4,Tecopa,Inyo County,03/26/2012,86,0,20,6.8,12.8,70,21,46,1.97
Tecopa,4,Tecopa,Inyo County,03/27/2012,87,0,24.1,2.9,15.6,75,12,34,1.96
Tecopa,4,Tecopa,Inyo County,03/28/2012,88,0,24.3,13,18.7,48,14,22,2.73
Tecopa,4,Tecopa,Inyo County,03/29/2012,89,0,25.6,6.5,16.4,65,16,37,0.87
Tecopa,4,Tecopa,Inyo County,03/30/2012,90,0,28.1,6.9,18.7,57,14,31,1.02
Tecopa,4,Tecopa,Inyo County,03/31/2012,91,0,29,13.7,21.2,49,9,25,4.21
Tecopa,4,Tecopa,Inyo County,04/01/2012,92,0,20.9,10.5,15.5,36,10,20,4.89
Tecopa,4,Tecopa,Inyo County,04/02/2012,93,0,22.6,11.2,16.3,22,10,14,4.47
Tecopa,4,Tecopa,Inyo County,04/03/2012,94,0,26.1,9.1,17.9,22,8,14,1.9
Tecopa,4,Tecopa,Inyo County,04/04/2012,95,0,29.2,18.4,22.6,28,6,17,3.95
Tecopa,4,Tecopa,Inyo County,04/05/2012,96,0,22.8,10.6,16.4,32,6,18,4.72
Tecopa,4,Tecopa,Inyo County,04/06/2012,97,0,20.3,4.1,12.5,29,6,16,2.78
Tecopa,4,Tecopa,Inyo County,04/07/2012,98,0,27.6,-0.2,13.9,23,4,12,1.06
Tecopa,4,Tecopa,Inyo County,04/08/2012,99,0,29.2,1.3,16.1,22,3,10,1.09
Tecopa,4,Tecopa,Inyo County,04/09/2012,100,0,31.3,4.9,20.4,24,6,11,1.72
Tecopa,4,Tecopa,Inyo County,04/10/2012,101,0,31,8.7,22.2,26,8,14,3.55
Tecopa,4,Tecopa,Inyo County,04/11/2012,102,0,21.1,11.8,16.4,44,15,32,4.08
Tecopa,4,Tecopa,Inyo County,04/12/2012,103,0,22,8.3,15.5,53,13,33,3.45
Tecopa,4,Tecopa,Inyo County,04/13/2012,104,4.57,17.7,7,12,91,27,56,3.27
Tecopa,4,Tecopa,Inyo County,04/14/2012,105,4.32,16.1,5,10.3,91,42,69,1.18
Tecopa,4,Tecopa,Inyo County,04/15/2012,106,0,23.6,5.2,15.1,88,22,48,1.05
Tecopa,4,Tecopa,Inyo County,04/16/2012,107,0,27.7,6.6,17.9,85,12,41,0.78
Tecopa,4,Tecopa,Inyo County,04/17/2012,108,0,30.5,8.5,20.9,70,11,31,0.89
Tecopa,4,Tecopa,Inyo County,04/18/2012,109,0,32.2,15.6,24.6,36,10,20,1.65
Tecopa,4,Tecopa,Inyo County,04/19/2012,110,0,33.7,13.4,24.9,58,11,26,2.54
Tecopa,4,Tecopa,Inyo County,04/20/2012,111,0,35.6,20.4,27.8,33,11,20,1.41
Tecopa,4,Tecopa,Inyo County,04/21/2012,112,0,38.1,14.6,27,51,8,24,0.88
Tecopa,4,Tecopa,Inyo County,04/22/2012,113,0,38.9,14.8,28.8,41,7,18,1.38
Tecopa,4,Tecopa,Inyo County,04/23/2012,114,0,37.4,17.9,28.7,34,9,18,2.61
Tecopa,4,Tecopa,Inyo County,04/24/2012,115,0,32.2,19.4,26.4,48,10,24,2.9
Tecopa,4,Tecopa,Inyo County,04/25/2012,116,0,31.6,23.2,26.5,30,13,18,2.56
Tecopa,4,Tecopa,Inyo County,04/26/2012,117,0,26.2,16.1,20.3,68,25,42,4.18
Tecopa,4,Tecopa,Inyo County,04/27/2012,118,0,29,11.2,20.6,66,6,25,2.01
Tecopa,4,Tecopa,Inyo County,04/28/2012,119,0,30.5,12.6,22.6,25,10,15,2.45
Tecopa,4,Tecopa,Inyo County,04/29/2012,120,0,32.4,12.9,23.2,30,8,17,1.31
Tecopa,4,Tecopa,Inyo County,04/30/2012,121,0,34.4,11.2,25.2,34,8,17,2.01
Tecopa,4,Tecopa,Inyo County,05/01/2012,122,0,34.5,21.6,27,29,12,21,3.32
Tecopa,4,Tecopa,Inyo County,05/02/2012,123,0,30.6,18.9,24.5,37,13,23,2.76
Tecopa,4,Tecopa,Inyo County,05/03/2012,124,0,32.5,18.6,24.6,31,9,19,4.55
Tecopa,4,Tecopa,Inyo County,05/04/2012,125,0,30.7,18.2,24.2,31,10,19,3.49
Tecopa,4,Tecopa,Inyo County,05/05/2012,126,0,30,12.9,21.9,35,7,15,2.71
Tecopa,4,Tecopa,Inyo County,05/06/2012,127,0,30.7,14.7,23.5,14,6,10,3.67
Tecopa,4,Tecopa,Inyo County,05/07/2012,128,0,29.9,18,24.3,14,3,8,4.43
Tecopa,4,Tecopa,Inyo County,05/08/2012,129,0,34,17.4,26.6,17,7,10,2.89
Tecopa,4,Tecopa,Inyo County,05/09/2012,130,0,36.5,11.9,25.7,27,5,13,1.08
Tecopa,4,Tecopa,Inyo County,05/10/2012,131,0,37.9,15.4,28.2,23,5,12,2.67
Tecopa,4,Tecopa,Inyo County,05/11/2012,132,0,36.2,15,27.3,35,6,15,1.4
Tecopa,4,Tecopa,Inyo County,05/12/2012,133,0,37.1,14.3,26.8,27,5,12,1.07
Tecopa,4,Tecopa,Inyo County,05/13/2012,134,0,39.4,13.9,27.6,25,4,10,0.99
Tecopa,4,Tecopa,Inyo County,05/14/2012,135,0,38.8,15.3,29.4,21,5,9,2.62
Tecopa,4,Tecopa,Inyo County,05/15/2012,136,0,34.2,20.9,26.9,23,6,13,2.68
Tecopa,4,Tecopa,Inyo County,05/16/2012,137,0,39,15.2,29.4,27,6,13,1.47
Tecopa,4,Tecopa,Inyo County,05/17/2012,138,0,40.2,21.4,31.2,27,4,13,3.74
Tecopa,4,Tecopa,Inyo County,05/18/2012,139,0,32.5,19.6,26.6,19,7,12,2.74
Tecopa,4,Tecopa,Inyo County,05/19/2012,140,0,35,18.9,26.9,18,7,11,1.4
Tecopa,4,Tecopa,Inyo County,05/20/2012,141,0,38.6,13.7,27,29,6,13,0.95
Tecopa,4,Tecopa,Inyo County,05/21/2012,142,0,40.6,15.2,30.8,26,5,13,2.13
Tecopa,4,Tecopa,Inyo County,05/22/2012,143,0,39.7,25.4,32.5,26,7,15,2.22
Tecopa,4,Tecopa,Inyo County,05/23/2012,144,0,36.3,20.3,29.7,28,7,14,2.77
Tecopa,4,Tecopa,Inyo County,05/24/2012,145,0,34.5,22.1,28.2,23,7,10,4.01
Tecopa,4,Tecopa,Inyo County,05/25/2012,146,0,25.7,15.3,21.7,25,9,17,4.87
Tecopa,4,Tecopa,Inyo County,05/26/2012,147,0,25.1,12.4,18.7,35,13,24,3.47
Tecopa,4,Tecopa,Inyo County,05/27/2012,148,0,29,10.4,20.9,45,11,23,1.28
Tecopa,4,Tecopa,Inyo County,05/28/2012,149,0,33.3,10.5,23.3,35,7,16,1.28
Tecopa,4,Tecopa,Inyo County,05/29/2012,150,0,35.8,14.2,27.9,32,6,15,2.36
Tecopa,4,Tecopa,Inyo County,05/30/2012,151,0,37.9,18,28.3,27,7,15,1.13
Tecopa,4,Tecopa,Inyo County,05/31/2012,152,0,42.1,15.2,30.4,25,5,12,1.13
Tecopa,4,Tecopa,Inyo County,06/01/2012,153,0,42.5,18.4,33,25,5,11,1.86
Tecopa,4,Tecopa,Inyo County,06/02/2012,154,0,41.1,28.7,34.6,17,7,11,3.1
Tecopa,4,Tecopa,Inyo County,06/03/2012,155,0,39.4,20.5,32,33,8,16,2.27
Tecopa,4,Tecopa,Inyo County,06/04/2012,156,0,38.2,22.5,30.7,29,10,18,4.13
Tecopa,4,Tecopa,Inyo County,06/05/2012,157,0,29.8,18,24.1,38,8,18,2.82
Tecopa,4,Tecopa,Inyo County,06/06/2012,158,0,32.8,17.6,24.7,15,7,11,2.79
Tecopa,4,Tecopa,Inyo County,06/07/2012,159,0,37.1,12.8,27,23,6,12,1.17
Tecopa,4,Tecopa,Inyo County,06/08/2012,160,0,38.4,21.5,30.8,24,9,15,3.74
Tecopa,4,Tecopa,Inyo County,06/09/2012,161,0,36.3,23.5,29.2,31,5,15,3.47
Tecopa,4,Tecopa,Inyo County,06/10/2012,162,0,34.7,18,26.7,14,4,7,4.02
Tecopa,4,Tecopa,Inyo County,06/11/2012,163,0,38.3,13.2,27.2,17,4,9,1.14
Tecopa,4,Tecopa,Inyo County,06/12/2012,164,0,40.2,14.3,30,19,4,9,1.42
Tecopa,4,Tecopa,Inyo County,06/13/2012,165,0,39.7,22.2,32.9,16,6,10,2.08
Tecopa,4,Tecopa,Inyo County,06/14/2012,166,0,39,21.2,32.2,26,6,14,2.46
Tecopa,4,Tecopa,Inyo County,06/15/2012,167,0,38.3,21,31.3,29,8,15,1.82
Tecopa,4,Tecopa,Inyo County,06/16/2012,168,0,41.2,16.4,31.2,26,6,12,1.62
Tecopa,4,Tecopa,Inyo County,06/17/2012,169,0,41.8,18.9,33.4,20,5,9,2.22
Tecopa,4,Tecopa,Inyo County,06/18/2012,170,0,41.5,26.7,34.9,12,4,8,4.52
Tecopa,4,Tecopa,Inyo County,06/19/2012,171,0,41.3,20.4,33,23,6,11,1.75
Tecopa,4,Tecopa,Inyo County,06/20/2012,172,0,43.2,18.1,31.9,17,4,9,1.06
Tecopa,4,Tecopa,Inyo County,06/21/2012,173,0,40,18.6,26.6,20,7,14,1.95
Tecopa,4,Tecopa,Inyo County,06/22/2012,174,0,37.4,27.5,32.9,17,5,10,3.85
Tecopa,4,Tecopa,Inyo County,06/23/2012,175,0,36.8,24.5,30.6,22,9,16,3.65
Tecopa,4,Tecopa,Inyo County,06/24/2012,176,0,37.7,21.3,29.7,28,8,16,2.09
Tecopa,4,Tecopa,Inyo County,06/25/2012,177,0,37.7,23.2,29.4,13,5,10,2.65
Tecopa,4,Tecopa,Inyo County,06/26/2012,178,0,37.2,21,30,20,8,12,2.43
Tecopa,4,Tecopa,Inyo County,06/27/2012,179,0,39.9,20.7,32.4,22,6,10,2.2
Tecopa,4,Tecopa,Inyo County,06/28/2012,180,0,40.9,19.3,32.8,18,5,9,2.08
Tecopa,4,Tecopa,Inyo County,06/29/2012,181,0,40.3,25.6,33.6,15,3,9,2.65
Tecopa,4,Tecopa,Inyo County,06/30/2012,182,0,39.5,26.1,32.8,20,6,13,2.66
Tecopa,4,Tecopa,Inyo County,07/01/2012,183,0,39.4,26.3,32.5,21,7,14,2.9
Tecopa,4,Tecopa,Inyo County,07/02/2012,184,0,39.9,21.7,32.4,34,8,17,1.99
Tecopa,4,Tecopa,Inyo County,07/03/2012,185,0,39.5,25.1,33.4,27,11,17,2.87
Tecopa,4,Tecopa,Inyo County,07/04/2012,186,0,31.5,24.8,29,53,17,33,2.27
Tecopa,4,Tecopa,Inyo County,07/05/2012,187,0,37.3,19.5,30.4,69,18,35,1.74
Tecopa,4,Tecopa,Inyo County,07/06/2012,188,0,39.9,23.5,32.8,37,9,18,1.62
Tecopa,4,Tecopa,Inyo County,07/07/2012,189,0,41.7,20.9,32.9,29,8,14,1.4
Tecopa,4,Tecopa,Inyo County,07/08/2012,190,0,42.9,21.3,34.4,21,6,10,1.41
Tecopa,4,Tecopa,Inyo County,07/09/2012,191,0,44.7,22.1,35.1,16,6,10,1.19
Tecopa,4,Tecopa,Inyo County,07/10/2012,192,0,45.8,24.6,37.5,23,7,12,1.44
Tecopa,4,Tecopa,Inyo County,07/11/2012,193,0,46.7,27.4,39.2,21,7,12,2.4
Tecopa,4,Tecopa,Inyo County,07/12/2012,194,0,38.2,31.1,35.2,39,16,25,3.51
Tecopa,4,Tecopa,Inyo County,07/13/2012,195,0,33.3,24.1,29.4,75,32,45,2.31
Tecopa,4,Tecopa,Inyo County,07/14/2012,196,0,37.7,23.6,31.4,64,24,40,2.19
Tecopa,4,Tecopa,Inyo County,07/15/2012,197,0,37.1,23.2,31.2,70,12,38,2.58
Tecopa,4,Tecopa,Inyo County,07/16/2012,198,0,37.9,19.9,30.9,32,5,14,2.67
Tecopa,4,Tecopa,Inyo County,07/17/2012,199,0,35.7,22.4,29.9,19,8,12,2.57
Tecopa,4,Tecopa,Inyo County,07/18/2012,200,0,35.7,19.8,28.9,29,8,15,1.42
Tecopa,4,Tecopa,Inyo County,07/19/2012,201,0,40.4,18.2,31.6,29,9,15,1.43
Tecopa,4,Tecopa,Inyo County,07/20/2012,202,0,41.5,23,34.1,33,12,19,1.29
Tecopa,4,Tecopa,Inyo County,07/21/2012,203,0,43.1,24.2,35.7,31,11,17,1.3
Tecopa,4,Tecopa,Inyo County,07/22/2012,204,0,41.5,32.5,37.1,34,17,24,2.86
Tecopa,4,Tecopa,Inyo County,07/23/2012,205,0,39.2,32.8,36,30,21,25,2.78
Tecopa,4,Tecopa,Inyo County,07/24/2012,206,0,41.5,26.9,34.9,45,6,20,2.01
Tecopa,4,Tecopa,Inyo County,07/25/2012,207,0,41.1,22.2,32.3,15,4,9,1.34
Tecopa,4,Tecopa,Inyo County,07/26/2012,208,0,40.5,19.4,32.6,16,4,8,1.98
Tecopa,4,Tecopa,Inyo County,07/27/2012,209,0,40,18.4,31.4,17,4,8,1.56
Tecopa,4,Tecopa,Inyo County,07/28/2012,210,0,41.4,18.3,31.9,15,3,8,1.45
Tecopa,4,Tecopa,Inyo County,07/29/2012,211,0,41.5,19.5,32.2,21,6,13,1.32
Tecopa,4,Tecopa,Inyo County,07/30/2012,212,0,40.1,27.8,34.2,37,15,27,3.42
Tecopa,4,Tecopa,Inyo County,07/31/2012,213,0,34.2,27.7,30.1,57,33,47,2.66
Tecopa,4,Tecopa,Inyo County,08/01/2012,214,0,37.7,25.4,31.7,66,24,43,1.62
Tecopa,4,Tecopa,Inyo County,08/02/2012,215,0,41.5,24.7,34.7,59,15,31,1.78
Tecopa,4,Tecopa,Inyo County,08/03/2012,216,0,41.7,29.1,35.7,39,16,24,2.26
Tecopa,4,Tecopa,Inyo County,08/04/2012,217,0,41.4,24.6,34.4,41,11,20,1.56
Tecopa,4,Tecopa,Inyo County,08/05/2012,218,0,42.6,23.9,35.2,28,10,17,1.76
Tecopa,4,Tecopa,Inyo County,08/06/2012,219,0,42.6,25.3,35.2,31,13,20,1.11
Tecopa,4,Tecopa,Inyo County,08/07/2012,220,0,43.9,25.9,36.6,37,11,19,1.25
Tecopa,4,Tecopa,Inyo County,08/08/2012,221,0,45.2,27,38,30,10,16,1.35
Tecopa,4,Tecopa,Inyo County,08/09/2012,222,0,46.6,27.3,38.5,29,9,17,1.69
Tecopa,4,Tecopa,Inyo County,08/10/2012,223,0,44.8,29.4,38.2,32,10,18,1.48
Tecopa,4,Tecopa,Inyo County,08/11/2012,224,0,43.9,26.8,36.3,27,11,19,2.1
Tecopa,4,Tecopa,Inyo County,08/12/2012,225,0,44.2,29.2,37.7,34,12,20,1.94
Tecopa,4,Tecopa,Inyo County,08/13/2012,226,0,43.7,28.6,36.6,38,12,22,1.9
Tecopa,4,Tecopa,Inyo County,08/14/2012,227,0,43.3,29.4,37,35,11,20,1.87
Tecopa,4,Tecopa,Inyo County,08/15/2012,228,0,42.8,25.8,36,30,9,16,1.75
Tecopa,4,Tecopa,Inyo County,08/16/2012,229,0,42.8,25.5,35.2,31,10,20,2.66
Tecopa,4,Tecopa,Inyo County,08/17/2012,230,0,39.9,31.4,34.9,40,19,29,3.07
Tecopa,4,Tecopa,Inyo County,08/18/2012,231,0,39.8,27.7,34.4,54,23,34,1.88
Tecopa,4,Tecopa,Inyo County,08/19/2012,232,0,41.7,27.8,35.9,43,16,25,1.62
Tecopa,4,Tecopa,Inyo County,08/20/2012,233,0,42.3,27.5,36.4,30,15,21,1.79
Tecopa,4,Tecopa,Inyo County,08/21/2012,234,0,41.4,31,36,34,14,21,3.06
Tecopa,4,Tecopa,Inyo County,08/22/2012,235,5.84,32.4,23.4,27.5,83,29,54,2.08
Tecopa,4,Tecopa,Inyo County,08/23/2012,236,0,37,20.1,29.4,83,21,46,1.17
Tecopa,4,Tecopa,Inyo County,08/24/2012,237,0,39.9,23.8,33.3,59,13,29,1.35
Tecopa,4,Tecopa,Inyo County,08/25/2012,238,0,39.7,25.2,34.4,37,13,22,2.09
Tecopa,4,Tecopa,Inyo County,08/26/2012,239,0,39.5,26.1,32.9,32,7,18,2.28
Tecopa,4,Tecopa,Inyo County,08/27/2012,240,0,40.7,16.8,30.2,26,7,13,0.98
Tecopa,4,Tecopa,Inyo County,08/28/2012,241,0,42,17,31.1,29,8,16,1.01
Tecopa,4,Tecopa,Inyo County,08/29/2012,242,0,41.9,22.4,33.9,34,12,20,1.54
Tecopa,4,Tecopa,Inyo County,08/30/2012,243,0,40.1,26.8,33.6,35,16,26,2.21
Tecopa,4,Tecopa,Inyo County,08/31/2012,244,0,38.1,25.8,32.2,47,14,30,2.48
Tecopa,4,Tecopa,Inyo County,09/01/2012,245,0,37.8,19.9,30,20,3,10,1.89
Tecopa,4,Tecopa,Inyo County,09/02/2012,246,0,39.1,13.7,26.6,22,4,11,0.9
Tecopa,4,Tecopa,Inyo County,09/03/2012,247,0,40.9,13.6,28.4,22,5,12,0.88
Tecopa,4,Tecopa,Inyo County,09/04/2012,248,0,40.9,24.5,33.9,30,9,17,1.67
